disappear_time,name,lat,lng
2016-07-23T18:54:50Z,Sandshrew,19.4005374123569,-99.0664821112363
2016-07-18T21:53:36Z,Charmander,19.3995387913251,-99.0680372213572
2016-07-23T19:02:45Z,Geodude,19.3983316507239,-99.066395717122
2016-07-23T18:54:47Z,Sandshrew,19.4005374123569,-99.0664821112363
2016-07-23T18:57:12Z,Marowak,19.3973100628579,-99.0665685054446
2016-07-23T19:02:44Z,Geodude,19.3983316507239,-99.066395717122
2016-07-23T19:03:04Z,Geodude,19.3979603654778,-99.068296409336
2016-07-23T19:02:07Z,Ekans,19.3979660448571,-99.0700243507965
2016-07-23T18:59:19Z,Rhyhorn,19.398053809766,-99.0701107488556
2016-07-23T18:58:33Z,Sandshrew,19.3981458955074,-99.0701107488556
2016-07-23T18:56:10Z,Geodude,19.3961861748091,-99.0706291391825
2016-07-23T18:57:07Z,Sandshrew,19.3954092523353,-99.0695923619095
2016-07-23T19:06:24Z,Sandshrew,19.3957586654436,-99.0736531501308
2016-07-23T18:54:17Z,Ekans,19.3965126324381,-99.073307543058
2016-07-23T19:04:21Z,Sandshrew,19.3954910561553,-99.0734803464066
2016-07-23T18:52:38Z,Machop,19.3980032818203,-99.0729619374876
2016-07-23T19:00:15Z,Arcanine,19.396813488163,-99.0709747346119
2016-07-23T18:52:39Z,Machop,19.3980032818203,-99.0729619374876
2016-07-23T19:04:53Z,Sandshrew,19.4032206022997,-99.0717523298215
2016-07-23T18:58:31Z,Geodude,19.4027069856878,-99.0709747346119
2016-07-18T21:53:34Z,Cubone,19.4017701429374,-99.073134740085
2016-07-23T19:04:55Z,Sandshrew,19.4032206022997,-99.0717523298215
2016-07-23T19:05:15Z,Mankey,19.4036005947231,-99.0696787594991
2016-07-23T19:05:46Z,Ekans,19.4040307760276,-99.0702835452556
2016-07-23T19:02:02Z,Geodude,19.4024698578508,-99.0646678545616
2016-07-23T19:01:55Z,Ekans,19.3978683943225,-99.0627672491486
2016-07-23T18:58:14Z,Cubone,19.3978727111634,-99.0626808590739
2016-07-23T19:02:12Z,Sandshrew,19.3938525523918,-99.0638903286692
2016-07-23T19:07:27Z,Rhyhorn,19.3931388787563,-99.0652726021834
2016-07-23T19:06:05Z,Mankey,19.3933560848385,-99.068296409336
2016-07-23T19:02:22Z,Ekans,19.3943344677914,-99.0689875814122
2016-07-23T19:06:07Z,Mankey,19.3933560848385,-99.068296409336
2016-07-23T19:02:50Z,Ekans,19.3941559827357,-99.070715537899
2016-07-23T18:59:13Z,Sandshrew,19.3948767177941,-99.0728755363297
2016-07-23T18:53:38Z,Rhyhorn,19.3950911383686,-99.0722707308534
2016-07-18T21:53:35Z,Rhyhorn,19.3950449123477,-99.0750355934435
2016-07-23T18:53:43Z,Cubone,19.3963068509842,-99.0737395521337
2016-07-23T18:59:07Z,Cubone,19.3979786455644,-99.0752948042402
2016-07-18T21:53:37Z,Machop,19.3972592619026,-99.0749491900323
2016-07-23T18:58:19Z,Sandshrew,19.400184360186,-99.0753812080269
2016-07-23T18:54:31Z,Ekans,19.4003283313871,-99.0743443687829
2016-07-23T19:04:01Z,Cubone,19.4002362460283,-99.0743443687829
2016-07-23T18:59:05Z,Cubone,19.3979786455644,-99.0752948042402
2016-07-23T18:58:29Z,Growlithe,19.4036434161813,-99.0743443687829
2016-07-23T19:02:48Z,Geodude,19.4030161104416,-99.0739987587057
2016-07-23T18:55:24Z,Cubone,19.4032750722856,-99.0743443687829
2016-07-23T18:58:31Z,Growlithe,19.4036434161813,-99.0743443687829
2016-07-23T18:55:26Z,Cubone,19.4032750722856,-99.0743443687829
2016-07-23T18:53:46Z,Sandshrew,19.4044375947988,-99.0750355934435
2016-07-23T19:05:14Z,Growlithe,19.4043139636982,-99.0738259542305
2016-07-23T18:57:15Z,Geodude,19.4056364704872,-99.0713203315438
2016-07-23T19:05:13Z,Growlithe,19.4043139636982,-99.0738259542305
2016-07-23T19:03:02Z,Sandshrew,19.4061876788018,-99.0695059644138
2016-07-23T18:59:27Z,Rhyhorn,19.4059416695148,-99.0689011845739
2016-07-23T18:54:09Z,Growlithe,19.4059576093709,-99.066741294143
2016-07-23T19:06:23Z,Mankey,19.4056338178045,-99.0676916387003
2016-07-23T18:58:51Z,Geodude,19.4066310966833,-99.0643222865588
2016-07-23T19:08:17Z,Machop,19.4059491269359,-99.0613850192293
2016-07-23T19:00:18Z,Sandshrew,19.4060973414582,-99.0602619751327
2016-07-23T18:56:42Z,Machop,19.4055189042652,-99.0607803012039
2016-07-23T19:07:25Z,Ekans,19.4054527177565,-99.0602619751327
2016-07-23T18:53:57Z,Omanyte,19.4048526959334,-99.0612122421808
2016-07-23T19:07:30Z,Ekans,19.4022914851992,-99.0608666892113
2016-07-23T18:57:20Z,Cubone,19.402085724869,-99.0612986306581
2016-07-23T18:57:22Z,Ekans,19.4009504501663,-99.0619033526302
2016-07-23T18:58:00Z,Machop,19.400207987462,-99.0601755877831
2016-07-23T18:57:21Z,Ekans,19.4009504501663,-99.0619033526302
2016-07-23T18:58:28Z,Ekans,19.4015015378863,-99.0600892005274
2016-07-23T19:07:22Z,Rhyhorn,19.3964381667066,-99.0619033526302
2016-07-23T19:01:10Z,Dodrio,19.3938237511275,-99.0607803012039
2016-07-23T19:01:19Z,Doduo,19.3919388718028,-99.0616441855069
2016-07-23T19:03:59Z,Rhyhorn,19.3908208942029,-99.0619033526302
2016-07-23T18:55:54Z,Rhyhorn,19.3910928265163,-99.0675188479354
2016-07-23T19:01:57Z,Magmar,19.3907288052261,-99.0674324526939
2016-07-23T19:00:26Z,Sandshrew,19.3918365863715,-99.071061133704
2016-07-23T19:07:06Z,Geodude,19.3914223003059,-99.068296409336
2016-07-23T18:57:56Z,Machop,19.3920739553641,-99.0718387297587
2016-07-23T19:02:53Z,Rhyhorn,19.3909473428912,-99.0722707308534
2016-07-23T19:04:57Z,Growlithe,19.3901817620273,-99.0746899803621
2016-07-23T19:02:31Z,Doduo,19.3900321684144,-99.0739987587057
2016-07-23T19:06:53Z,Sandshrew,19.3918319264905,-99.0766772760919
2016-07-23T19:09:03Z,Cubone,19.3897023373573,-99.0787510289254
2016-07-18T21:53:37Z,Mankey,19.3965325208374,-99.0765908708971
2016-07-23T19:02:31Z,Geodude,19.3991597223538,-99.0774549270688
2016-07-23T18:59:57Z,Geodude,19.4051767706971,-99.078664621478
2016-07-23T19:08:04Z,Rattata,19.4851142133768,-99.0639767200592
2016-07-23T19:05:01Z,Ponyta,19.4846851222072,-99.0651862093842
2016-07-23T18:59:55Z,Pidgey,19.4893596600283,-99.0638039373731
2016-07-23T19:03:28Z,Cubone,19.4892577990351,-99.0621625205991
2016-07-18T21:53:37Z,Spearow,19.4889197147626,-99.0615577966537
2016-07-23T19:01:03Z,Rattata,19.4844715894209,-99.0602619751327
2016-07-23T19:03:41Z,Sandshrew,19.4859279280377,-99.0606075254709
2016-07-23T19:05:58Z,Growlithe,19.4830380497486,-99.0612986306581
2016-07-23T18:57:44Z,Abra,19.4833642506872,-99.0639767200592
2016-07-23T19:03:23Z,Pidgey,19.483513787055,-99.0646678545616
2016-07-23T19:03:49Z,Doduo,19.4812513137694,-99.0657045675887
2016-07-23T19:06:44Z,Rattata,19.4828170572778,-99.0657045675887
2016-07-23T18:57:00Z,Growlithe,19.4828127228987,-99.0657909609516
2016-07-23T18:58:28Z,Geodude,19.4828083884736,-99.0658773544084
2016-07-18T21:53:36Z,Paras,19.4826241831657,-99.0658773544084
2016-07-23T18:56:55Z,Paras,19.4835462764225,-99.0676916387003
2016-07-23T19:05:00Z,Ponyta,19.4846851222072,-99.0651862093842
2016-07-23T19:06:07Z,Rattata,19.4865716067696,-99.0661365353424
2016-07-23T19:08:53Z,Ekans,19.4870451295331,-99.0658773544084
2016-07-23T18:56:35Z,Venonat,19.4881340750234,-99.0680372213572
2016-07-23T19:06:56Z,Ekans,19.4904876549152,-99.0651862093842
2016-07-23T19:06:21Z,Meowth,19.490964447127,-99.0630264199363
2016-07-23T18:58:08Z,Rattata,19.491445547688,-99.0607803012039
2016-07-23T18:59:05Z,Rattata,19.4919288390587,-99.0621625205991
2016-07-23T19:09:08Z,Graveler,19.4930416734755,-99.0601755877831
2016-07-23T19:09:30Z,Sandshrew,19.4894570981401,-99.0581887046799
2016-07-23T19:01:05Z,Rattata,19.4844715894209,-99.0602619751327
2016-07-18T21:53:36Z,Ekans,19.4831061986821,-99.0581023195858
2016-07-23T19:09:41Z,Abra,19.4808004341324,-99.0600028133657
2016-07-23T19:00:54Z,Mankey,19.4803485788158,-99.0598300393243
2016-07-23T18:58:22Z,Exeggcute,19.4797947881517,-99.0580159345857
2016-07-23T19:02:05Z,Rattata,19.4789040581092,-99.0574112422168
2016-07-23T19:08:51Z,Pidgey,19.4785541463905,-99.058879788816
2016-07-23T19:09:38Z,Abra,19.4808004341324,-99.0600028133657
2016-07-23T19:00:51Z,Mankey,19.4803485788158,-99.0598300393243
2016-07-23T19:10:47Z,Geodude,19.4787828241774,-99.0598300393243
2016-07-18T21:53:35Z,Geodude,19.4786918751187,-99.0616441855069
2016-07-23T19:09:53Z,Nidoran♀,19.4806109312198,-99.0656181743198
2016-07-23T19:09:54Z,Nidoran♀,19.4806109312198,-99.0656181743198
2016-07-18T21:53:37Z,Venonat,19.4795208588208,-99.0689875814122
2016-07-23T19:03:22Z,Pidgey,19.4802890688317,-99.0701971470086
2016-07-23T19:04:55Z,Paras,19.4802934051211,-99.0701107488556
2016-07-23T19:01:41Z,Venonat,19.4805827181357,-99.06985155496
2016-07-23T19:01:11Z,Raticate,19.4803681610238,-99.0704563420312
2016-07-23T18:56:13Z,Mankey,19.4778717055524,-99.0688147878296
2016-07-23T19:02:49Z,Venonat,19.4824420973064,-99.0695059644138
2016-07-23T19:08:37Z,Cubone,19.4845561090912,-99.0695923619095
2016-07-18T21:53:37Z,Ponyta,19.4905037512991,-99.0703699435965
2016-07-18T21:53:35Z,Ponyta,19.4905037512991,-99.0703699435965
2016-07-23T19:06:55Z,Ekans,19.4904876549152,-99.0651862093842
2016-07-23T19:06:53Z,Ekans,19.4904876549152,-99.0651862093842
2016-07-23T18:59:08Z,Rattata,19.4919288390587,-99.0621625205991
2016-07-23T18:58:09Z,Rattata,19.491445547688,-99.0607803012039
2016-07-23T19:10:37Z,Geodude,19.4928834608209,-99.0596572656588
2016-07-23T18:58:34Z,Geodude,19.4926548030076,-99.058707017218
2016-07-23T19:09:11Z,Graveler,19.4930416734755,-99.0601755877831
2016-07-23T19:05:49Z,Parasect,19.4922950442644,-99.058534245996
2016-07-23T18:58:33Z,Geodude,19.4926548030076,-99.058707017218
2016-07-23T19:10:36Z,Geodude,19.4928834608209,-99.0596572656588
2016-07-23T19:11:30Z,Pidgey,19.4896467734515,-99.059916426298
2016-07-23T19:09:29Z,Sandshrew,19.4894570981401,-99.0581887046799
2016-07-23T19:07:19Z,Paras,19.477719699965,-99.0571520897544
2016-07-23T19:09:38Z,Venomoth,19.4772473843259,-99.0592253331396
2016-07-23T19:06:39Z,Ekans,19.4761149868052,-99.0579295496796
2016-07-23T19:00:26Z,Doduo,19.4766719336702,-99.0578431648675
2016-07-23T19:09:39Z,Venomoth,19.4772473843259,-99.0592253331396
2016-07-23T18:57:19Z,Growlithe,19.4760101702838,-99.0655317811448
2016-07-23T19:06:43Z,Paras,19.4769626184415,-99.066741294143
2016-07-23T19:02:27Z,Geodude,19.4778966352148,-99.0664821112363
2016-07-23T18:57:37Z,Ekans,19.4771251514501,-99.0671732675328
2016-07-23T18:59:06Z,Ekans,19.4770644697572,-99.0683828055168
2016-07-23T18:58:35Z,Rattata,19.4769994436752,-99.0696787594991
2016-07-23T19:04:19Z,Growlithe,19.4781880849662,-99.06985155496
2016-07-23T18:59:21Z,Growlithe,19.477403582789,-99.0708019367094
2016-07-23T19:07:54Z,Sandshrew,19.4767632140982,-99.070715537899
2016-07-23T19:05:22Z,Exeggcute,19.4748735108933,-99.0716659299782
2016-07-23T18:59:19Z,Growlithe,19.477403582789,-99.0708019367094
2016-07-23T19:07:52Z,Sandshrew,19.4767632140982,-99.070715537899
2016-07-23T19:07:57Z,Geodude,19.4793907727256,-99.0715795302287
2016-07-23T19:09:12Z,Eevee,19.4831148715836,-99.0726163334193
2016-07-23T19:09:43Z,Geodude,19.4850002866132,-99.0717523298215
2016-07-23T18:59:11Z,Rhyhorn,19.4848995085304,-99.0719251297899
2016-07-23T19:07:16Z,Mankey,19.4842688058146,-99.0734803464066
2016-07-23T19:04:35Z,Machop,19.4870352107018,-99.0715795302287
2016-07-23T18:59:53Z,Cubone,19.4884264092478,-99.0732211415246
2016-07-23T19:01:05Z,Rhyhorn,19.490903525618,-99.0715795302287
2016-07-23T19:00:59Z,Geodude,19.8464269927451,-99.2065635167583
2016-07-23T19:05:10Z,Abra,19.8469350235595,-99.2074289774123
2016-07-18T21:53:36Z,Paras,19.8508700871334,-99.2079482582697
2016-07-23T19:00:57Z,Geodude,19.8464269927451,-99.2065635167583
2016-07-23T18:59:55Z,Pidgey,19.8430492424681,-99.2059576998356
2016-07-23T19:00:58Z,Geodude,19.8464269927451,-99.2065635167583
2016-07-23T19:05:07Z,Abra,19.8469350235595,-99.2074289774123
2016-07-23T19:11:37Z,Cubone,19.8413235875209,-99.2072558845374
2016-07-18T21:53:36Z,Pidgey,19.8444133944201,-99.2063038803761
2016-07-23T19:04:07Z,Ekans,19.8543673649448,-99.2115833180261
2016-07-23T18:59:29Z,Rattata,19.8549854300744,-99.212102625669
2016-07-23T18:59:47Z,Rattata,19.8549674931027,-99.2124488326241
2016-07-18T21:53:36Z,Pidgey,19.8562798534556,-99.2120160741627
2016-07-23T19:07:13Z,Sandshrew,19.8563255827516,-99.202236353039
2016-07-18T21:53:35Z,Rattata,19.8428455901373,-99.1992074768495
2016-07-23T19:04:56Z,Zubat,19.8394185606344,-99.1995536283582
2016-07-23T19:09:48Z,Growlithe,19.839326422258,-99.1995536283582
2016-07-23T19:08:30Z,Pidgey,19.8393174735861,-99.199726704671
2016-07-23T19:11:36Z,Cubone,19.8413235875209,-99.2072558845374
2016-07-23T19:06:48Z,Venonat,19.8395198251259,-99.2118429714291
2016-07-23T19:00:04Z,Paras,19.8434054899476,-99.213314356521
2016-07-23T19:01:19Z,Paras,19.8554237004905,-99.2125353845954
2016-07-23T19:12:04Z,Ponyta,19.8563540542551,-99.2123622807459
2016-07-23T19:04:12Z,Rattata,19.0362024853074,-98.7775061691493
2016-07-18T21:53:37Z,Rattata,19.035813972434,-98.7740631950614
2016-07-18T21:53:39Z,Weedle,19.0314336755977,-98.7751821448265
2016-07-23T19:09:18Z,Venonat,19.0296372486269,-98.7781087053733
2016-07-23T19:04:05Z,Venonat,19.0304720750255,-98.7760428864327
2016-07-23T19:10:12Z,Pidgey,19.0297804025911,-98.7789694795494
2016-07-23T19:14:53Z,Weedle,19.03307420109,-98.7793998702293
2016-07-23T19:02:15Z,Pidgey,19.0350832164627,-98.7797441844973
2016-07-23T19:15:36Z,Rattata,19.0352673450539,-98.7797441844973
2016-07-23T19:10:06Z,Weedle,19.0361346974291,-98.7808632164513
2016-07-23T19:04:11Z,Rattata,19.0362024853074,-98.7775061691493
2016-07-18T21:53:35Z,Rattata,19.035813972434,-98.7740631950614
2016-07-23T19:04:38Z,Weedle,19.0287351513131,-98.7757846629449
2016-07-23T19:04:36Z,Weedle,19.0287351513131,-98.7757846629449
2016-07-23T19:06:45Z,Rattata,19.0292976729639,-98.7775061691493
2016-07-23T19:16:37Z,Goldeen,19.02807190083,-98.7819822645904
2016-07-23T19:05:55Z,Pidgey,19.0310689720092,-98.782843081864
2016-07-18T21:53:37Z,Weedle,19.0414300055608,-98.7740631950614
2016-07-23T19:11:57Z,Rattata,19.0256275824092,-98.7733746186388
2016-07-23T19:04:19Z,Venonat,19.0242790610932,-98.7804328176305
2016-07-18T21:53:36Z,Rattata,19.0249193962311,-98.7805188972031
2016-07-23T19:10:46Z,Pidgey,19.0251035199685,-98.7805188972031
2016-07-23T19:08:07Z,Clefairy,19.0262060677827,-98.7824987538054
2016-07-23T19:04:38Z,Weepinbell,19.0254941649128,-98.7819822645904
2016-07-23T19:04:42Z,Zubat,19.0248497334713,-98.7819822645904
2016-07-18T21:53:37Z,Venonat,19.0264166673322,-98.7838760752322
2016-07-23T19:14:42Z,Rattata,19.0312731938209,-98.7862864467098
2016-07-23T19:04:53Z,Caterpie,19.0325538629777,-98.7864586189733
2016-07-23T19:10:27Z,Rattata,19.032410755083,-98.7855977614855
2016-07-23T19:07:36Z,Zubat,19.332571548109,-99.0796151085619
2016-07-23T19:07:48Z,Nidoran♂,19.3325456652986,-99.0801335608486
2016-07-23T19:13:58Z,Zubat,19.3336015857327,-99.0792694755811
2016-07-23T19:18:32Z,Clefairy,19.3342158876941,-99.079874334283
2016-07-23T19:07:37Z,Zubat,19.332571548109,-99.0796151085619
2016-07-18T21:53:36Z,Growlithe,19.3346848728325,-99.0797015170418
2016-07-23T19:11:33Z,Rattata,19.332995907111,-99.0784918068647
2016-07-23T19:09:49Z,Paras,19.3345783759234,-99.0781461787643
2016-07-23T19:06:34Z,Geodude,19.3313084350419,-99.0790966596538
2016-07-23T19:11:31Z,Rattata,19.332995907111,-99.0784918068647
2016-07-23T19:08:21Z,Pidgey,19.329252689461,-99.0797015170418
2016-07-23T19:11:10Z,Eevee,19.3293361335333,-99.079874334283
2016-07-23T19:04:54Z,Growlithe,19.3286284109421,-99.0829851088121
2016-07-23T19:18:49Z,Zubat,19.3300267167981,-99.0826394611923
2016-07-23T19:18:51Z,Zubat,19.3300267167981,-99.0826394611923
2016-07-23T19:18:41Z,Zubat,19.3330578396861,-99.0846269555068
2016-07-23T19:14:07Z,Weedle,19.3362299714745,-99.0819481704566
2016-07-23T19:13:57Z,Zubat,19.3336015857327,-99.0792694755811
2016-07-23T19:18:31Z,Clefairy,19.3342158876941,-99.079874334283
2016-07-23T19:11:32Z,Rattata,19.332995907111,-99.0784918068647
2016-07-23T19:10:43Z,Ponyta,19.3360571314654,-99.0743443687829
2016-07-23T19:04:55Z,Paras,19.3352371001189,-99.0741715635565
2016-07-23T19:09:48Z,Sandshrew,19.3357895361082,-99.0741715635565
2016-07-23T19:11:59Z,Pidgey,19.3353291727379,-99.0741715635565
2016-07-23T19:06:10Z,Ekans,19.33468035363,-99.0742579661228
2016-07-23T19:08:04Z,Rattata,19.3347767372989,-99.0741715635565
2016-07-23T19:14:41Z,Mankey,19.329613629861,-99.0761588463313
2016-07-23T19:08:11Z,Growlithe,19.3257740665899,-99.0774549270688
2016-07-23T19:06:56Z,Pidgey,19.325681996504,-99.0774549270688
2016-07-23T19:07:46Z,Sandshrew,19.3246752142514,-99.084713369429
2016-07-23T19:19:23Z,Rattata,19.3274142491457,-99.0833307579331
2016-07-23T19:18:43Z,Zubat,19.3330578396861,-99.0846269555068
2016-07-23T19:17:04Z,Geodude,19.3358818041554,-99.0852318549319
2016-07-23T19:13:50Z,Growlithe,19.3386166221621,-99.0839356475072
2016-07-23T19:13:52Z,Growlithe,19.3386166221621,-99.0839356475072
2016-07-23T19:13:44Z,Diglett,19.3385432244463,-99.0854046841834
2016-07-23T19:07:16Z,Growlithe,19.339154681915,-99.0823802264626
2016-07-23T19:13:06Z,Sandshrew,19.338731719332,-99.0797879256154
2016-07-23T19:18:52Z,Rattata,19.3377907798195,-99.0765044657962
2016-07-23T19:12:48Z,Ponyta,19.338911395224,-99.0743443687829
2016-07-23T19:17:09Z,Rattata,19.3369994175218,-99.0739123564212
2016-07-23T19:05:59Z,Growlithe,19.3381818971104,-99.0723571313541
2016-07-23T19:12:47Z,Pidgey,19.3336918648627,-99.0719251297899
2016-07-23T19:12:48Z,Pidgey,19.3336918648627,-99.0719251297899
2016-07-18T21:53:37Z,Pidgeotto,19.3308909063735,-99.0727027342956
2016-07-23T19:06:51Z,Pidgey,19.3284798028932,-99.0730483387393
2016-07-23T19:10:35Z,Machop,19.3284308226432,-99.0721843304467
2016-07-23T19:15:25Z,Sandshrew,19.3301414020859,-99.0729619374876
2016-07-23T19:12:04Z,Rattata,19.3268914583652,-99.0716659299782
2016-07-23T19:11:27Z,Doduo,19.3225511991783,-99.0719251297899
2016-07-23T19:07:08Z,Geodude,19.3226491774352,-99.0736531501308
2016-07-23T19:09:35Z,Geodude,19.3230781764245,-99.0779733652772
2016-07-23T19:09:20Z,Rattata,19.3227659369435,-99.076850086763
2016-07-18T21:53:37Z,Sandshrew,19.3216395517728,-99.0772821150835
2016-07-23T19:20:01Z,Sandshrew,19.3235747083645,-99.0846269555068
2016-07-23T19:12:11Z,Pidgey,19.3210571975613,-99.0834171704479
2016-07-23T19:16:24Z,Rattata,19.3210931854877,-99.0845405416785
2016-07-23T19:18:57Z,Doduo,19.3232769299546,-99.0850590260557
2016-07-23T19:18:56Z,Doduo,19.3232769299546,-99.0850590260557
2016-07-23T19:20:00Z,Sandshrew,19.3235747083645,-99.0846269555068
2016-07-23T19:15:12Z,Eevee,19.3211349282109,-99.0873922475454
2016-07-18T21:53:36Z,Zubat,19.3241371976788,-99.0862688360695
2016-07-23T19:10:06Z,Pidgey,19.3244220333405,-99.0860960049418
2016-07-23T19:07:47Z,Sandshrew,19.3246752142514,-99.084713369429
2016-07-23T19:09:23Z,Growlithe,19.3281752619077,-99.0865280834646
2016-07-23T19:19:35Z,Mankey,19.3299073054074,-99.0868737479713
