disappear_time,name,lat,lng,id
1.468998220702294e+09,Venonat,19.627851738904,-99.19886132683006,48
1.468997539756904e+09,Pidgey,19.630494689182722,-99.19401538294184,16
1.468997853573019e+09,Nidoran♂,19.632232933974123,-99.20682315397778,32
1.468998015591642e+09,Pidgey,19.631274162885934,-99.20396719061436,16
1.468997592591656e+09,Sandshrew,19.631453931557907,-99.20405373347013,27
1.468997545273507e+09,Vulpix,19.644025474560483,-99.20855409016896,37
1.468997379591584e+09,Growlithe,19.630128990701504,-99.20474607966568,58
1.468997544591609e+09,Zubat,19.6327910995427,-99.20491916714496,41
1.468997790347175e+09,Rattata,19.64075741126318,-99.20941957221683,19
1.468997461420072e+09,Rattata,19.63662279961097,-99.2074289774123,19
1.468997872527553e+09,Rattata,19.629526452630245,-99.20751552398933,19
1.468997824527541e+09,Sandshrew,19.629943688153226,-99.20656351675834,27
1.46899797459163e+09,Paras,19.631773527976566,-99.20500571102416,46
1.468997962498416e+09,Growlithe,19.63333816718229,-99.20682315397778,58
1.468997737420065e+09,Caterpie,19.636544016979666,-99.20716933823938,10
1.468998251273495e+09,Rhyhorn,19.64456033105941,-99.20890028187198,111
1.468997548273121e+09,Geodude,19.647034030084342,-99.20197673061294,74
1.468997789927319e+09,Growlithe,19.64408596613129,-99.18761226209688,58
1.468998248205307e+09,Ekans,19.648746221486928,-99.20630388037614,23
1.468998240193495e+09,Pidgey,19.645356119533336,-99.19877478955787,16
1.468997476852398e+09,Ekans,19.642883179444734,-99.18951583934722,23
1.468997959927266e+09,Pidgey,19.64600155863882,-99.18977542155595,16
1.46899771219348e+09,Cubone,19.646474710864194,-99.1985151782998,104
1.468997480218636e+09,Pidgey,19.644957733947617,-99.20474607966568,16
1.468997685193501e+09,Rattata,19.648017240874573,-99.20076517036532,19
1.46899778621859e+09,Pidgey,19.64722928382297,-99.20535188747131,16
1.468997920065886e+09,Paras,19.646108392538114,-99.1948807086528,46
1.468997561927331e+09,Mankey,19.6456429492612,-99.1877853127113,56
1.468997723065953e+09,Kabuto,19.64618719388633,-99.1951403081816,140
1.468998076852269e+09,Ekans,19.643233883459708,-99.18986194914514,23
1.468998009205322e+09,Pidgey,19.649658394235892,-99.20647697120458,16
1.468997778121585e+09,Arbok,19.645308382983277,-99.19790942195539,24
1.468997425036652e+09,Ekans,19.646689664596188,-99.19072723015925,23
1.468998278218612e+09,Pidgey,19.645553622456728,-99.20569806540699,16
1.468997679036709e+09,Rhyhorn,19.64671626238002,-99.19020806043319,111
1.468997781036687e+09,Eevee,19.64586512361958,-99.19064070163874,133
1.468998040065963e+09,Paras,19.645402578697144,-99.19427497967753,46
1.468997626773491e+09,Geodude,19.640752351454328,-99.18795836369827,74
1.468997571218551e+09,Ekans,19.64686974385791,-99.20517879906166,23
1.468998002218624e+09,Pidgey,19.645149672357263,-99.20639042574385,16
1.468997740205333e+09,Rattata,19.649807065916733,-99.20716933823938,19
1.468997529218662e+09,Rattata,19.645195226764343,-99.20370756260536,19
1.468997425065934e+09,Growlithe,19.646503433342776,-99.19436151210897,58
1.468997876193509e+09,Exeggcute,19.6471105835147,-99.19868825237877,102
1.468998072852294e+09,Ponyta,19.64324717918306,-99.189602366657,77
1.468998308394901e+09,Kabuto,19.627758138387815,-99.19349619198441,140
1.468998266394876e+09,Eevee,19.627139042800042,-99.19479417566275,133
1.468997655545223e+09,Geodude,19.632119958618276,-99.18925625797674,74
1.468997538394913e+09,Pidgey,19.630494689182722,-99.19401538294184,16
1.468997515584554e+09,Cubone,19.630137919039267,-99.18839099279585,104
1.468997772545204e+09,Pidgey,19.633676903754058,-99.18942931213059,16
1.468997785394889e+09,Mankey,19.627152337461062,-99.19453457725118,56
1.468998045545247e+09,Rattata,19.633755719972463,-99.1896888940599,19
1.468998054394851e+09,Ekans,19.6279502528548,-99.1951403081816,23
1.468997598176914e+09,Rattata,19.627334856005813,-99.20535188747131,19
1.468998249825859e+09,Rattata,19.636349778153605,-99.20915992662586,19
1.468998276176969e+09,Rattata,19.627309309729217,-99.20405373347013,19
1.468997854809018e+09,Pidgey,19.639760854663074,-99.21089091304313,16
1.468998221266495e+09,Venonat,19.627851738904,-99.19886132683006,48
1.46899779080899e+09,Rattata,19.64075741126318,-99.20941957221683,19
1.468997870115553e+09,Rattata,19.629526452630245,-99.20751552398933,19
1.468998087266449e+09,Sandshrew,19.62794827632365,-99.19877478955787,27
1.4689980539446e+09,Eevee,19.630963430499854,-99.21002541518432,133
1.468997822115543e+09,Sandshrew,19.629943688153226,-99.20656351675834,27
1.468997857332422e+09,Mankey,19.628607301363107,-99.1966979229499,56
1.468997791893121e+09,Ekans,19.633147231801765,-99.21054471278359,23
1.468998052893144e+09,Abra,19.633050688336176,-99.21063126270899,63
1.468998105176945e+09,Cubone,19.627878593751817,-99.20552497625307,104
1.468997819065941e+09,Pidgey,19.628060578769798,-99.20915992662586,16
1.468997991681568e+09,Pidgey,19.644994196239765,-99.20941957221683,16
1.468997552065929e+09,Rattata,19.628200382769933,-99.21002541518432,19
1.468997744065906e+09,Rattata,19.6282314625685,-99.20941957221683,19
1.468998127717691e+09,Ponyta,19.648668603957276,-99.20422681946077,77
1.468998317533431e+09,Abra,19.65101458874072,-99.19799595829679,63
1.468998363595397e+09,Rattata,19.65037761694374,-99.19964016646803,19
1.468998247760725e+09,Ekans,19.648746221486928,-99.20630388037614,23
1.468998351279955e+09,Diglett,19.65009077564838,-99.18726616198586,50
1.468997565120919e+09,Mankey,19.6456429492612,-99.1877853127113,56
1.468998041595438e+09,Pidgey,19.650447530154505,-99.20007285841332,16
1.468998122595457e+09,Rattata,19.64858319724927,-99.20050555268531,19
1.468998354056341e+09,Paras,19.64188957839383,-99.18553568378788,46
1.468997817198451e+09,Growlithe,19.64684130586861,-99.18596829984394,58
1.468998011760633e+09,Pidgey,19.649658394235892,-99.20647697120458,16
1.468998041664352e+09,Pidgey,19.649703975821847,-99.20379410518198,16
1.468998274595478e+09,Raticate,19.650964659588592,-99.20076517036532,20
1.468997521760693e+09,Mankey,19.650697022215326,-99.2077751642785,56
1.468997773717668e+09,Ponyta,19.649563018041174,-99.20474607966568,77
1.468997667338441e+09,Pidgeotto,19.649747964820513,-99.18856404508689,17
1.468997727595418e+09,Ponyta,19.65008354057115,-99.19998631983813,77
1.468998040056308e+09,Rattata,19.641981686851512,-99.18553568378788,19
1.468997940595364e+09,Ekans,19.651013490096553,-99.19981324296695,23
1.468997742760662e+09,Rattata,19.649807065916733,-99.20716933823938,19
1.468998308276588e+09,Kabuto,19.627758138387815,-99.19349619198441,140
1.468998265276466e+09,Eevee,19.627139042800042,-99.19479417566275,133
1.468998063851605e+09,Mankey,19.630520513334854,-99.18631439436568,56
1.46899835398473e+09,Paras,19.64188957839383,-99.18553568378788,46
1.468997718851618e+09,Pidgey,19.630432834618237,-99.1862278705955,16
1.46899778527654e+09,Mankey,19.627152337461062,-99.19453457725118,56
1.468998227236288e+09,Pidgey,19.625340320802476,-99.19574604367398,16
1.468998039984697e+09,Rattata,19.641981686851512,-99.18553568378788,19
1.468997841236265e+09,Nidoran♂,19.625822026264178,-99.19713059907168,32
1.46899841153011e+09,Sandshrew,19.647970200917094,-99.21244883262412,27
1.468998405805906e+09,Onix,19.638593416665326,-99.21210262566902,95
1.468998373868861e+09,Ekans,19.634391052875966,-99.21322780371285,23
1.468998175474808e+09,Geodude,19.650267102870433,-99.2143529974708,74
1.468998267492448e+09,Mankey,19.653666630579046,-99.2073424309283,56
1.468998161177124e+09,Geodude,19.625706761739654,-99.19938055241771,74
1.468998274160662e+09,Rattata,19.627309309729217,-99.20405373347013,19
1.468997997868868e+09,Zubat,19.633382376755126,-99.21314125099772,41
1.468998018523289e+09,Geodude,19.653362427656628,-99.20967921864485,74
1.468998459474795e+09,Eevee,19.653018177550766,-99.21279504106704,133
1.468998324896943e+09,Zubat,19.628434378130923,-99.21443955148763,41
1.468998247474802e+09,Growlithe,19.651299304040936,-99.21218917726831,58
1.46899797680593e+09,Zubat,19.637807718204417,-99.21305469837557,41
1.468997879896979e+09,Ponyta,19.627917313554978,-99.21374712195626,77
1.468998491523265e+09,Sandshrew,19.653344648425755,-99.21002541518432,27
1.468998393474814e+09,Paras,19.6519160896582,-99.21452610559746,46
1.468997711126071e+09,Geodude,19.62612190483673,-99.20206327132857,74
1.468997810530097e+09,Geodude,19.647670402185973,-99.214699214096,74
1.46899833196266e+09,Cubone,19.62624734989536,-99.21218917726831,104
1.468997864126105e+09,Diglett,19.625156525898333,-99.20292868360279,50
1.468998352868848e+09,Zubat,19.635135540418016,-99.21487232296646,41
1.468998167530051e+09,Mankey,19.64947818120166,-99.2135740155032,56
1.468997958763924e+09,Pidgey,19.64046091886227,-99.21340090942206,16
1.468997794805942e+09,Zubat,19.636886694605472,-99.21305469837557,41
1.468997938843351e+09,Ekans,19.651013490096553,-99.19981324296695,23
1.468998279530123e+09,Ekans,19.647895876985665,-99.21210262566902,23
1.468998094632824e+09,Mankey,19.644456914448078,-99.21270848881683,56
1.468998355763957e+09,Paras,19.638886284890173,-99.2135740155032,46
1.468998161474781e+09,Geodude,19.652676434031058,-99.21227572896059,74
1.468998369081067e+09,Eevee,19.626798904358786,-99.20682315397778,133
1.468997702177086e+09,Venonat,19.625675723628163,-99.19998631983813,48
1.468997891212391e+09,Pidgey,19.652944195990074,-99.19090028747964,16
1.46899838922535e+09,Geodude,19.6476534949217,-99.18449741475605,74
1.468997893258284e+09,Pidgey,19.654481994360065,-99.18605482333464,16
1.468998486225335e+09,Sandshrew,19.648017503663745,-99.18458393666295,27
1.468998209258306e+09,Rattata,19.652235891916792,-99.1867470146139,19
1.468997817225356e+09,Growlithe,19.64684130586861,-99.18596829984394,58
1.468998062500822e+09,Mankey,19.630520513334854,-99.18631439436568,56
1.468998353688424e+09,Paras,19.64188957839383,-99.18553568378788,46
1.468997717500893e+09,Pidgey,19.630432834618237,-99.1862278705955,16
1.46899803050087e+09,Rattata,19.630437262169032,-99.18614134691849,19
1.468998440688418e+09,Pidgey,19.64243337035349,-99.18570872993081,16
1.468998039688408e+09,Rattata,19.641981686851512,-99.18553568378788,19
1.468998270245093e+09,Venonat,19.622841182411012,-99.1941884473392,48
1.468998550457872e+09,Growlithe,19.633869541810164,-99.2126219366596,58
1.468998425995151e+09,Geodude,19.622119486024857,-99.20647697120458,74
1.468998373457831e+09,Ekans,19.634391052875966,-99.21322780371285,23
1.468997998457847e+09,Zubat,19.633382376755126,-99.21314125099772,41
1.468997815345216e+09,Mankey,19.624922452044725,-99.18951583934722,56
1.468998388313013e+09,Ponyta,19.62471610059148,-99.18994847682744,77
1.468998137259495e+09,Venonat,19.622137902389472,-99.19713059907168,48
1.468998325561602e+09,Zubat,19.628434378130923,-99.21443955148763,41
1.468997882561636e+09,Ponyta,19.627917313554978,-99.21374712195626,77
1.468998450860913e+09,Mankey,19.623083690707816,-99.21461265980024,56
1.468997740345204e+09,Paras,19.624607168988284,-99.1884775188948,46
1.468998570797265e+09,Ekans,19.62524196180863,-99.21383367532225,23
1.468997962345228e+09,Cubone,19.624576173959266,-99.18908320419543,104
1.468998202259518e+09,Mankey,19.623699219614064,-99.19721713457531,56
1.468998078129688e+09,Mankey,19.62360512470844,-99.20085170977809,56
1.468998490457861e+09,Growlithe,19.633584351128878,-99.21279504106704,58
1.468998352457801e+09,Zubat,19.635135540418016,-99.21487232296646,41
1.468998290245069e+09,Pidgey,19.62324409865305,-99.19531337499966,16
1.468997948475932e+09,Sandshrew,19.62960502878125,-99.21495887754112,27
1.46899809534518e+09,Paras,19.624734694117652,-99.1877853127113,46
1.468998321058706e+09,Ekans,19.653987382679727,-99.20647697120458,23
1.468998176174792e+09,Geodude,19.650267102870433,-99.2143529974708,74
1.468998266118586e+09,Mankey,19.653666630579046,-99.2073424309283,56
1.46899856943658e+09,Zubat,19.636597057483755,-99.21331435652097,41
1.468998247174776e+09,Growlithe,19.651299304040936,-99.21218917726831,58
1.468997977436556e+09,Zubat,19.637807718204417,-99.21305469837557,41
1.468998395174586e+09,Paras,19.6519160896582,-99.21452610559746,46
1.468997895058658e+09,Rattata,19.655545504408447,-99.20483262335881,19
1.468998451369732e+09,Growlithe,19.64044634468933,-99.2154782069416,58
1.468997804058683e+09,Growlithe,19.65590060505934,-99.2050922549964,58
1.468997811260125e+09,Geodude,19.647670402185973,-99.214699214096,74
1.468998353505678e+09,Zubat,19.635135540418016,-99.21487232296646,41
1.468998567118616e+09,Geodude,19.654218048766726,-99.20915992662586,74
1.468998150036729e+09,Spearow,19.654923783273574,-99.20976576764022,21
1.468998167260157e+09,Mankey,19.64947818120166,-99.2135740155032,56
1.468997959369766e+09,Pidgey,19.64046091886227,-99.21340090942206,16
1.468997795436587e+09,Zubat,19.636886694605472,-99.21305469837557,41
1.468998550174673e+09,Bellsprout,19.653279870692007,-99.21487232296646,69
1.468998095323818e+09,Mankey,19.644456914448078,-99.21270848881683,56
1.46899832769178e+09,Ponyta,19.654606072879776,-99.18363220081149,77
1.468998685627452e+09,Rattata,19.65057625612114,-99.18138268816301,19
1.468998485895539e+09,Sandshrew,19.648017503663745,-99.18458393666295,27
1.468998515921915e+09,Rhyhorn,19.65613457419653,-99.18795836369827,111
1.468998451691769e+09,Kadabra,19.654684891463823,-99.18389176401655,64
1.468997839691789e+09,Arbok,19.654440492252355,-99.18146920671545,24
1.468998526895555e+09,Ekans,19.647071630933223,-99.18146920671545,23
1.468998616627478e+09,Eevee,19.65185603997373,-99.18337263844502,133
1.468997970895561e+09,Venonat,19.647079598046897,-99.18311307691712,48
1.468998093756276e+09,Sandshrew,19.655255281200912,-99.18354567992948,27
1.468998514819465e+09,Zubat,19.645843204187564,-99.1820748391918,41
1.468998477624455e+09,Eevee,19.636452514060803,-99.18198831998704,133
1.468998257650752e+09,Kadabra,19.640158123456413,-99.18337263844502,64
1.46899825147984e+09,Venonat,19.62554403873678,-99.18276699618444,48
1.46899839744064e+09,Meowth,19.625245596275498,-99.18319959733324,52
1.468998631708023e+09,Jigglypuff,19.640745316190383,-99.18449741475605,39
1.468998476561111e+09,Pidgey,19.6288908466092,-99.18216135848974,16
1.468998324486527e+09,Sandshrew,19.6280530358274,-99.18233439736517,27
1.468997871707987e+09,Rattata,19.642057860674594,-99.18224787788085,19
1.468998238707962e+09,Mankey,19.64140866978702,-99.18233439736517,56
1.468998281650822e+09,Geodude,19.638763213790043,-99.18363220081149,74
1.468997836650866e+09,Koffing,19.639794117085824,-99.18328611784254,109
1.468997882440674e+09,Ekans,19.62468049392478,-99.1816422440999,23
1.468997909561075e+09,Eevee,19.629460359988293,-99.18363220081149,133
1.468998107558043e+09,Pidgey,19.63390004573946,-99.18146920671545,16
1.4689984585611e+09,Rattata,19.628881996387296,-99.18233439736517,19
1.468998510708e+09,Abra,19.642066715781727,-99.1820748391918,63
1.468998657819477e+09,Pidgey,19.64538619281607,-99.18380524285503,16
1.468998556385362e+09,Mankey,19.64322593946215,-99.21694965841782,56
1.468998513743877e+09,Pidgey,19.62754206028444,-99.21746900064723,16
1.468998426862473e+09,Geodude,19.620584842736978,-99.21305469837557,74
1.468998242738352e+09,Pidgey,19.6216355727075,-99.21591098399861,16
1.468998694738315e+09,Parasect,19.621240523565074,-99.21643031953491,47
1.468998559196629e+09,Rattata,19.620864230626076,-99.20041901364479,19
1.468998726385449e+09,Ekans,19.643063967297085,-99.21651687578299,23
1.468998433385481e+09,Venonat,19.6430684137702,-99.21643031953491,48
1.468998684625568e+09,Zubat,19.634797014484267,-99.2160840954722,41
1.468998316313952e+09,Paras,19.620515585699447,-99.18743921185506,46
1.468997959316889e+09,Pidgey,19.65237086806866,-99.21643031953491,16
1.468998740559378e+09,Eevee,19.63401131146985,-99.21703621522366,133
1.468998269330864e+09,Geodude,19.645813713758578,-99.216776545085,74
1.468998674099059e+09,Rattata,19.61840989953566,-99.20517879906166,19
