team,lat,lng,points
1,19.326543,-99.11683,10257
2,19.323114,-99.102438,2000
1,19.317062,-99.103896,10262
2,19.351667,-99.11383,6000
2,19.352711,-99.120923,4000
3,19.359171,-99.119752,6000
1,19.348857,-99.129952,6165
1,19.343685,-99.134189,3123
2,19.34318,-99.125883,580
1,19.349028,-99.128565,2000
3,19.341781,-99.114694,4000
1,19.391162,-99.189288,7204
1,19.383959,-99.175496,3000
2,19.37093,-99.168863,24990
1,19.378726,-99.17187,3137
2,19.37413,-99.178674,5183
3,19.374215,-99.172322,2000
1,19.378403,-99.185631,6000
1,19.378368,-99.179088,4000
1,19.371076,-99.189868,10056
1,19.37354,-99.178843,6709
1,19.384233,-99.187241,6660
1,19.374836,-99.188414,5643
2,19.375413,-99.15459,6171
1,19.37194,-99.156627,5500
2,19.377414,-99.148752,4623
3,19.367894,-99.149285,4000
3,19.364083,-99.150288,2714
1,19.345783,-99.17359,14037
1,19.356941,-99.186925,3500
1,19.359084,-99.183649,5500
1,19.349389,-99.179901,13329
1,19.353638,-99.172322,20925
1,19.345233,-99.170401,14031
1,19.356526,-99.174311,2000
2,19.360537,-99.169947,23556
1,19.351604,-99.177419,3581
1,19.421192,-99.160503,6000
2,19.419197,-99.156012,2000
2,19.455602,-99.118241,5000
1,19.445699,-99.127722,4035
1,19.447135,-99.132765,3500
1,19.456986,-99.128378,4388
2,19.452456,-99.130564,5000
1,19.462445,-99.144072,5500
1,19.462255,-99.1455,6049
1,19.453335,-99.142765,6288
2,19.45297,-99.138024,6011
3,19.449785,-99.137647,4000
1,19.441219,-99.13283,5685
1,19.433708,-99.138276,6185
1,19.444229,-99.139055,6775
2,19.439848,-99.14016,6000
1,19.447455,-99.143068,5000
3,19.434331,-99.141741,701
1,19.426179,-99.137162,3600
3,19.41861,-99.143356,2000
0,19.431325,-99.141184,0
1,19.426988,-99.1426,738
1,19.430401,-99.136615,3172
1,19.419371,-99.150269,22392
1,19.42132,-99.149974,14009
1,19.423416,-99.154727,4000
2,19.428873,-99.156285,2000
1,19.445186,-99.152389,4500
3,19.440052,-99.155809,3219
1,19.436192,-99.155302,2239
1,19.435626,-99.148816,4000
1,19.43961,-99.145766,2000
2,19.446801,-99.150168,3000
1,19.383012,-99.166766,2500
2,19.384011,-99.15227,6036
2,19.377643,-99.162458,4585
2,19.37372,-99.157472,5751
1,19.379239,-99.157407,6000
2,19.384256,-99.150407,5765
1,19.366834,-99.158569,10085
2,19.370997,-99.158824,7653
1,19.362659,-99.154349,30245
2,19.36786,-99.166308,4219
1,19.366139,-99.167498,2774
3,19.360823,-99.164711,2153
2,19.385225,-99.128785,33194
2,19.377958,-99.123986,18680
2,19.367333,-99.142245,10184
2,19.369685,-99.141611,6640
0,19.373584,-99.136913,0
2,19.374966,-99.135756,1500
2,19.376876,-99.129812,16128
1,19.382357,-99.137906,1772
2,19.382157,-99.1451,4000
2,19.384309,-99.129385,12805
2,19.376322,-99.140399,4031
