lat,lng
19.265956,-99.122181
19.54943,-99.03941
19.548312,-99.038365
19.547238,-99.040522
19.291732,-99.167846
19.29225,-99.167883
19.518342,-99.021791
19.517462,-99.022609
19.517217,-99.022223
19.418868,-99.187492
19.418315,-99.189317
19.41601,-99.187589
19.29535,-99.182825
19.295175,-99.179841
19.304751,-99.189284
19.296027,-99.181412
19.292689,-99.18285
19.300098,-99.186208
19.304182,-99.188743
19.304015,-99.189621
19.297777,-99.180277
19.302312,-99.188406
19.293867,-99.181616
19.297757,-99.182326
19.295282,-99.184848
19.302453,-99.187282
19.295692,-99.184089
19.298258,-99.188052
19.296858,-99.185679
19.30012,-99.187057
19.294146,-99.181356
19.298634,-99.18443
19.302986,-99.187466
19.298333,-99.18
19.298674,-99.185278
19.297704,-99.183481
19.298558,-99.183498
19.303518,-99.185754
19.297767,-99.185527
19.289532,-99.1837
19.298605,-99.181998
19.297227,-99.189152
19.300751,-99.181763
19.298046,-99.184395
19.298045,-99.184089
19.29843,-99.181337
19.299961,-99.187323
19.306281,-99.185812
19.293652,-99.179764
19.299006,-99.188229
19.302506,-99.186358
19.302959,-99.189321
19.301266,-99.186238
19.296879,-99.180553
19.29401,-99.185234
19.29642,-99.186057
19.29128,-99.180813
19.303203,-99.185799
19.29168,-99.187315
19.292598,-99.182114
19.305297,-99.185511
19.296518,-99.181265
19.290008,-99.180782
19.304268,-99.186397
19.291108,-99.182617
19.29832,-99.187146
19.303312,-99.184978
19.301204,-99.182482
19.303478,-99.18651
19.295118,-99.183278
19.297438,-99.180227
19.298823,-99.184051
19.300521,-99.185394
19.294943,-99.181805
19.29564,-99.182847
19.297798,-99.181523
19.442611,-99.188752
19.442777,-99.187644
19.443884,-99.189701
19.442767,-99.188314
19.311507,-98.899646
19.312006,-98.899094
19.472708,-99.043508
19.471231,-99.044677
19.471132,-99.042238
19.472891,-99.050816
19.471535,-99.047237
19.358933,-98.976741
19.528472,-99.030169
19.521186,-99.032609
19.476894,-99.078882
19.318928,-99.119112
19.472917,-99.079197
19.481587,-99.076174
19.477535,-99.076821
19.483416,-99.07651
19.473144,-99.078579
19.316392,-99.118269
19.483331,-99.076232
19.318661,-99.119915
19.471589,-99.077779
19.47705,-99.076445
19.498374,-99.183545
19.497963,-99.182039
19.49771,-99.183589
19.448265,-99.173447
19.448586,-99.17604
19.289221,-98.919781
19.289232,-98.919574
19.448208,-99.189862
19.468897,-99.078615
19.468842,-99.077629
19.468858,-99.076479
19.470028,-99.077386
19.499641,-99.182038
19.500657,-99.182262
19.501516,-99.183424
19.500611,-99.183191
19.499436,-99.182129
19.501337,-99.182947
19.500231,-99.183869
19.447982,-99.177657
19.448351,-99.177562
19.448357,-99.17715
19.446135,-99.177479
19.44791,-99.177184
19.445988,-99.177127
19.44735,-99.177905
19.447378,-99.177407
19.254479,-99.107355
19.25713,-99.110415
19.254257,-99.1147
19.254489,-99.11762
19.256203,-99.107146
19.256393,-99.108802
19.254473,-99.110058
19.253023,-99.11658
19.25687,-99.116873
19.252503,-99.115743
19.255003,-99.110894
19.256034,-99.110948
19.256918,-99.109974
19.255221,-99.114953
19.252625,-99.117917
19.256147,-99.109737
19.256683,-99.10699
19.256389,-99.116032
19.252893,-99.1075
19.254492,-99.112652
19.251955,-99.105794
19.254151,-99.109642
19.255197,-99.107334
19.256049,-99.107795
19.337992,-99.108348
19.339517,-99.107296
19.338202,-99.108516
19.339974,-99.110991
19.339459,-99.106177
19.340138,-99.108378
19.337693,-99.107824
19.338158,-99.104599
19.337543,-99.102119
19.336192,-99.10387
19.338507,-99.111129
19.340125,-99.107516
19.337605,-99.107425
19.338422,-99.103595
19.337182,-99.103648
19.33679,-99.102822
19.33827,-99.107634
19.338592,-99.109091
19.339667,-99.108185
19.547984,-99.033403
19.549808,-99.03176
19.547425,-99.033996
19.330034,-99.093474
19.337934,-99.100467
19.337883,-99.100995
19.362819,-99.004027
19.355368,-99.003684
19.354226,-99.004335
19.353861,-99.002798
19.353519,-99.003518
19.354283,-99.003894
19.354462,-99.001906
19.355188,-99.002468
19.582366,-99.032808
19.592786,-99.028802
19.262082,-99.125154
19.261097,-99.124674
19.261548,-99.123986
19.260548,-99.124305
19.258111,-99.129204
19.261363,-99.126751
19.261399,-99.128437
19.262641,-99.125491
19.261124,-99.12539
19.261719,-99.126617
19.260368,-99.124098
19.247832,-99.123518
19.259722,-99.123942
19.252262,-99.130848
19.262268,-99.125576
19.586581,-99.023755
19.467653,-99.148324
19.46804,-99.147665
19.323029,-99.089627
19.489639,-99.16675
19.592132,-99.020886
19.590534,-99.020767
19.590825,-99.021246
19.467705,-99.174174
19.467483,-99.175051
19.467043,-99.174617
19.468448,-99.175767
19.380501,-99.003066
19.415711,-99.187649
19.414094,-99.187309
19.415861,-99.186431
19.415268,-99.184736
19.416193,-99.186623
19.445948,-99.184882
19.443009,-99.18627
19.443437,-99.186456
19.443892,-99.185015
19.443543,-99.185628
19.444037,-99.185538
19.442784,-99.186499
19.6001,-99.030577
19.503233,-99.044
19.503062,-99.038913
19.503717,-99.045035
19.503492,-99.042431
19.502754,-99.042801
19.504523,-99.04491
19.502995,-99.043354
19.499835,-99.047108
19.50304,-99.040443
19.497076,-99.044537
19.504596,-99.042718
19.599296,-99.032671
19.507764,-99.038475
19.446032,-99.182832
19.445631,-99.183186
19.447311,-99.181287
19.444315,-99.183275
19.442922,-99.183297
19.443868,-99.182884
19.447415,-99.180867
19.447995,-99.179128
19.444585,-99.182757
19.44469,-99.184065
19.445587,-99.183829
19.445412,-99.183499
19.447807,-99.182215
19.446441,-99.180487
19.325384,-99.119354
19.324543,-99.118744
19.317656,-99.120916
19.31977,-99.122141
19.321972,-99.123207
19.248509,-99.105237
19.327905,-99.120537
19.247871,-99.10684
19.246736,-99.106113
19.318536,-99.12155
19.326647,-99.118321
19.44314,-99.175336
19.446539,-99.169762
19.445669,-99.16893
19.445173,-99.17504
19.44304,-99.177699
19.444786,-99.168264
19.448069,-99.172292
19.445881,-99.177309
19.444436,-99.174237
19.443384,-99.17002
19.447328,-99.170238
19.445859,-99.177724
19.445006,-99.177889
19.448724,-99.171279
19.447501,-99.170751
19.443315,-99.178559
19.445038,-99.178496
19.447112,-99.16863
19.447163,-99.16801
19.445919,-99.169342
19.449123,-99.170093
19.446413,-99.168332
19.328427,-99.116726
19.330709,-99.122779
19.339345,-99.113768
19.328668,-99.112542
19.333742,-99.121106
19.332769,-99.115124
19.328272,-99.120213
19.328699,-99.119389
19.335734,-99.119603
19.33081,-99.113068
19.556357,-99.026415
19.548566,-99.016752
19.548301,-99.016281
19.554536,-99.018912
19.549833,-99.020478
19.554376,-99.021103
19.546199,-99.022209
19.417118,-99.170386
19.419712,-99.168395
19.418089,-99.169195
19.418315,-99.168348
19.547258,-99.072431
19.553077,-99.076917
19.415601,-99.168567
19.415289,-99.170314
19.414077,-99.16991
19.416247,-99.168974
19.416616,-99.168232
19.415918,-99.170394
19.413963,-99.169162
19.416405,-99.170212
19.414891,-99.168001
19.602475,-99.034378
19.601969,-99.033554
19.500074,-99.038223
19.497643,-99.040112
19.486506,-99.035752
19.495781,-99.041
19.499913,-99.035835
19.492917,-99.039708
19.35366,-98.998288
19.353699,-98.996134
19.353269,-98.996071
19.356371,-98.994069
19.355604,-98.994026
19.347687,-98.993489
19.354579,-98.994244
19.355726,-98.993453
19.347125,-98.990444
19.357534,-98.994914
19.350062,-98.999086
19.350267,-98.99903
19.349132,-98.999266
19.352048,-98.999658
19.349129,-99.000847
19.539106,-99.07746
19.538591,-99.07738
19.538818,-99.076763
19.536859,-99.077779
19.4165,-99.180004
19.418339,-99.181388
19.416206,-99.179987
19.41905,-99.183537
19.419119,-99.180189
19.416026,-99.18092
19.413666,-99.181856
19.414892,-99.179819
19.415402,-99.180228
19.417054,-99.179422
19.414963,-99.181381
19.418871,-99.181382
19.413929,-99.178935
19.416097,-99.179137
19.415802,-99.180461
19.414699,-99.184202
19.413875,-99.179554
19.419072,-99.183813
19.41435,-99.181313
19.413451,-99.180596
19.41502,-99.17895
19.41411,-99.180256
19.418722,-99.181699
19.41749,-99.181473
19.413833,-99.183161
19.540425,-99.075512
19.540797,-99.068355
19.530949,-99.073508
19.534897,-99.078719
19.349366,-99.004115
19.345978,-99.000424
19.452206,-98.8962
19.452064,-98.897196
19.455803,-98.888274
19.362143,-99.202104
19.366674,-99.206121
19.332843,-98.95153
19.375753,-99.196123
19.379181,-99.193384
19.381783,-99.199559
19.379867,-99.200087
19.38245,-99.199586
19.37576,-99.197245
19.330288,-98.947145
19.325108,-98.949799
19.329967,-98.946859
19.328288,-98.94891
19.325187,-98.948887
19.329653,-98.947317
19.328235,-98.947335
19.327064,-98.946649
19.375484,-98.969124
19.373987,-98.970264
19.36072,-99.215756
19.363792,-99.221148
19.390376,-99.196638
19.390336,-99.195748
19.389516,-99.196035
19.390969,-99.195892
19.390217,-99.198032
19.390416,-99.196976
19.390804,-99.197362
19.389602,-99.197049
19.389462,-99.197963
19.390369,-99.199133
19.38677,-99.198005
19.38597,-99.197172
19.387093,-99.196149
19.386717,-99.196929
19.385663,-99.195908
19.383489,-99.195535
19.386556,-99.195811
19.390335,-99.198867
19.388627,-99.200359
19.389693,-99.200254
19.390795,-99.200886
19.389967,-99.198647
19.387505,-99.195992
19.387377,-99.198258
19.389954,-99.198952
19.377079,-99.192428
19.375931,-99.191328
19.374026,-99.191234
19.363805,-99.190814
19.372977,-99.1915
19.37002,-99.192209
19.370408,-99.192597
19.367855,-99.190907
19.365855,-99.194953
19.365952,-99.197321
19.362831,-99.190944
19.366003,-99.196515
19.368138,-99.192059
19.368132,-99.191746
19.371116,-99.192712
19.364039,-99.193509
19.367773,-99.192976
19.361367,-99.190252
19.370272,-99.196126
19.374298,-99.192377
19.361785,-99.191159
19.365009,-99.199017
19.36395,-99.1953
19.372659,-99.192332
19.364064,-99.194226
19.386948,-99.19479
19.384004,-99.1917
19.384477,-99.190511
19.386153,-99.190069
19.386234,-99.192053
19.390493,-99.194385
19.38702,-99.19246
19.389301,-99.195124
19.389663,-99.194194
19.389997,-99.192785
19.386377,-99.190591
19.389783,-99.192379
19.388391,-99.191229
19.394028,-99.19274
19.393303,-99.193047
19.394869,-99.195081
19.461861,-99.176683
19.465853,-99.178001
19.468595,-99.178644
19.464904,-99.176862
19.462422,-99.177534
19.468856,-99.177174
19.461063,-99.177984
19.469523,-99.17876
19.46382,-99.178202
19.464961,-99.178679
19.468514,-99.176527
19.470874,-99.178817
19.461236,-99.175746
19.462537,-99.173837
19.46623,-99.174706
19.466363,-99.173771
19.464585,-99.174244
19.465341,-99.174845
19.463105,-99.173754
19.400261,-99.210314
19.401404,-99.20986
19.465079,-99.168581
19.46472,-99.16892
19.463565,-99.171832
19.462524,-99.170717
19.406154,-99.190531
19.397058,-99.192871
19.460985,-99.172414
19.396318,-99.199694
19.404919,-99.19647
19.402032,-99.19207
19.396423,-99.190388
19.404264,-99.191774
19.39815,-99.194426
19.397887,-99.192451
19.398594,-99.192859
19.399006,-99.199449
19.399282,-99.200862
19.399406,-99.192089
19.398579,-99.191895
19.404916,-99.190662
19.403509,-99.195301
19.611648,-98.997508
19.617203,-98.994817
19.621132,-99.0008
19.405088,-99.190086
19.400128,-99.195578
19.398263,-99.199914
19.397379,-99.190634
19.397461,-99.191851
19.399903,-99.19936
19.401308,-99.199464
19.397588,-99.190353
19.398467,-99.200465
19.397879,-99.197985
19.400707,-99.200262
19.406451,-99.190766
19.404715,-99.190035
19.396722,-99.190334
19.470528,-99.158311
19.471865,-99.158967
19.473198,-99.154204
19.475022,-99.157842
19.474945,-99.161484
19.472786,-99.16145
19.474715,-99.153231
19.470128,-99.158418
19.472388,-99.161294
19.472939,-99.156438
19.476721,-99.158218
19.474233,-99.15923
19.472559,-99.163463
19.472023,-99.154739
19.470232,-99.162203
19.468604,-99.157535
19.469732,-99.158065
19.479609,-99.151175
19.473897,-99.156965
19.474387,-99.161769
19.47596,-99.160495
19.474346,-99.162719
19.472455,-99.162614
19.477101,-99.160325
19.473351,-99.155684
19.471759,-99.162154
19.476646,-99.159483
19.477275,-99.155481
19.471337,-99.162886
19.47606,-99.154695
19.478669,-99.151578
19.471882,-99.15831
19.471692,-99.163114
19.471389,-99.165413
19.462116,-99.158792
19.465562,-99.162439
19.464474,-99.163518
19.48853,-99.163012
19.488799,-99.162956
19.488419,-99.162815
19.312416,-98.947099
19.488042,-99.161992
19.309251,-98.888865
19.312922,-98.891577
19.312368,-98.895311
19.468037,-99.156435
19.468796,-99.156219
19.326729,-98.888967
19.315965,-98.898921
19.308726,-98.884671
19.309914,-98.884053
19.315714,-98.889815
19.307878,-98.883384
19.312791,-98.883262
19.313602,-98.884583
19.315752,-98.884449
19.314218,-98.880546
19.31549,-98.883636
19.313478,-98.883969
19.315282,-98.884377
19.304763,-98.882491
19.464954,-99.167378
19.464873,-99.165818
19.464905,-99.166827
19.464208,-99.166805
19.4651,-99.166371
19.460121,-99.16506
19.456785,-99.159816
19.460252,-99.164351
19.456774,-99.167266
19.462763,-99.163832
19.456911,-99.163293
19.458833,-99.157175
19.456135,-99.16738
19.458778,-99.16335
19.456636,-99.16558
19.460376,-99.166891
19.457933,-99.162743
19.457922,-99.163544
19.45569,-99.165947
19.459804,-99.165006
19.455812,-99.157496
19.457234,-99.15723
19.458979,-99.178794
19.455247,-99.171458
19.456686,-99.168995
19.459959,-99.173191
19.456707,-99.167838
19.457687,-99.178608
19.457099,-99.1774
19.459342,-99.169968
19.459403,-99.17857
19.456136,-99.177673
19.458396,-99.177822
19.457554,-99.176747
19.455654,-99.175244
19.460144,-99.175186
19.458913,-99.169614
19.460401,-99.170542
19.455477,-99.175468
19.457326,-99.168428
19.459652,-99.173643
19.459702,-99.172383
19.456386,-99.177886
19.456534,-99.174794
19.456623,-99.176805
19.460922,-99.169727
19.292668,-99.06172
19.291302,-99.069826
19.293048,-99.064766
19.294868,-99.069457
19.292094,-99.067384
19.29231,-99.067638
19.294333,-99.064387
19.292771,-99.072808
19.293757,-99.069065
19.294533,-99.071468
19.293653,-99.060317
19.293307,-99.070407
19.291012,-99.070761
19.288943,-99.073647
19.293129,-99.067233
19.280725,-99.059635
19.448431,-99.189012
19.451561,-99.183349
19.451275,-99.182587
19.449196,-99.182891
19.452846,-99.181476
19.454287,-99.181219
19.290577,-99.071417
19.29074,-99.072035
19.290222,-99.071979
19.291103,-99.071107
19.45326,-99.189876
19.369671,-98.974465
19.307815,-99.0813
19.306784,-99.080844
19.299104,-99.080984
19.299877,-99.082884
19.307421,-99.082846
19.30947,-99.079334
19.308586,-99.083964
19.307823,-99.08469
19.30791,-99.080449
19.306289,-99.083636
19.307306,-99.089627
19.300606,-99.082761
19.316644,-99.086222
19.313403,-99.082739
19.385062,-98.981243
19.307047,-99.100608
19.297263,-99.094372
19.299319,-99.097972
19.296788,-99.094117
19.296657,-99.093582
19.302038,-99.092727
19.304095,-99.085597
19.314084,-99.081856
19.31473,-99.081753
19.355605,-98.979634
19.566369,-99.053729
19.570817,-99.055284
19.570505,-99.05693
19.567235,-99.048861
19.397552,-99.029197
19.3968,-99.035976
19.398655,-99.029365
19.399413,-99.025612
19.399274,-99.028993
19.39488,-99.028195
19.396118,-99.030467
19.399509,-99.028767
19.398695,-99.025265
19.397964,-99.029737
19.397349,-99.022304
19.413569,-99.051896
19.413401,-99.054285
19.412298,-99.056458
19.409905,-99.049118
19.41377,-99.054442
19.413401,-99.055136
19.410084,-99.04951
19.412256,-99.055702
19.412655,-99.051717
19.413239,-99.053279
19.408556,-99.048382
19.413107,-99.050585
19.356546,-99.153794
19.34993,-99.162048
19.358002,-99.153496
19.356545,-99.14783
19.351259,-99.16279
19.399428,-99.041519
19.352657,-99.163989
19.352543,-99.162455
19.356875,-99.150967
19.35463,-99.16419
19.349436,-99.163816
19.357033,-99.145842
19.357752,-99.159612
19.356033,-99.149212
19.354242,-99.166957
19.349385,-99.16674
19.352152,-99.157048
19.357081,-99.146794
19.353382,-99.163438
19.356183,-99.150548
19.350434,-99.161109
19.352572,-99.167409
19.352278,-99.16591
19.357808,-99.161692
19.352164,-99.164926
19.350313,-99.157114
19.357893,-99.151163
19.354072,-99.166324
19.349701,-99.161053
19.356417,-99.150044
19.356914,-99.145687
19.352055,-99.163102
19.359964,-99.15615
19.350748,-99.16184
19.361328,-99.15498
19.36075,-99.154154
19.360181,-99.156074
19.349325,-99.165486
19.355121,-99.1619
19.356638,-99.151365
19.350743,-99.162528
19.352778,-99.163516
19.34989,-99.16236
19.353965,-99.157405
19.355042,-99.162383
19.356487,-99.15493
19.35716,-99.153106
19.277286,-98.942459
19.3522,-99.16156
19.35064,-99.163415
19.358511,-99.155081
19.277601,-98.94647
19.358832,-99.153208
19.356084,-99.152456
19.358546,-99.155673
19.356802,-99.149988
19.350976,-99.164191
19.359675,-99.154321
19.274225,-98.935525
19.276831,-98.938891
19.277707,-98.942681
19.358001,-99.163771
19.355805,-99.162984
19.39742,-99.050423
19.268805,-98.939749
19.365458,-99.122667
19.369071,-99.119465
19.36741,-99.114958
19.369823,-99.122173
19.363666,-99.121103
19.364947,-99.122578
19.367865,-99.118976
19.367315,-99.115653
19.363641,-99.121755
19.363213,-99.123471
19.367594,-99.122166
19.367233,-99.123357
19.367152,-99.11484
19.363632,-99.119091
19.369101,-99.119233
19.368918,-99.122161
19.367456,-99.117213
19.373312,-99.107633
19.366583,-99.118421
19.363671,-99.116418
19.365045,-99.120051
19.37135,-99.122625
19.365862,-99.119111
19.365805,-99.118596
19.36388,-99.120138
19.36535,-99.114412
19.373656,-99.117391
19.366552,-99.122773
19.366743,-99.112906
19.367732,-99.1176
19.36693,-99.110982
19.36378,-99.117644
19.373815,-99.122462
19.367085,-99.111601
19.364711,-99.123311
19.363545,-99.119361
19.359175,-99.164305
19.358821,-99.164476
19.359334,-99.164087
19.359702,-99.163461
19.360856,-99.163243
19.358836,-99.163828
19.394505,-99.050535
19.657035,-99.204211
19.659947,-99.208465
19.655421,-99.203648
19.66135,-99.206364
19.656972,-99.205368
19.660435,-99.192722
19.656713,-99.20467
19.654747,-99.204302
19.655925,-99.203769
19.656101,-99.204591
19.656437,-99.203915
19.657446,-99.205356
19.360286,-99.16663
19.360231,-99.167068
19.360325,-99.166919
19.360141,-99.166161
19.359272,-99.165956
19.359583,-99.165455
19.391674,-99.046263
19.395639,-99.046548
19.394751,-99.051677
19.280313,-98.950811
19.278845,-98.943028
19.2823,-98.9452
19.279444,-98.943896
19.280345,-98.948846
19.28096,-98.951194
19.279947,-98.94793
19.279115,-98.943345
19.281375,-98.948858
19.278292,-98.946316
19.278693,-98.951385
19.278771,-98.948047
19.660169,-99.192738
19.29528,-98.946
19.376135,-99.122298
19.380274,-99.122857
19.379969,-99.120456
19.379385,-99.122794
19.377306,-99.114225
19.355896,-99.150688
19.354773,-99.149198
19.355363,-99.148606
19.354896,-99.148997
19.355613,-99.149999
19.355421,-99.149515
19.353621,-99.145668
19.354504,-99.148175
19.354938,-99.148114
19.35561,-99.147884
19.354247,-99.147454
19.41599,-98.946672
19.298923,-98.929734
19.297779,-99.222084
19.291886,-99.232858
19.290957,-99.22297
19.291932,-99.22325
19.291077,-99.223167
19.290027,-99.227463
19.290805,-99.218528
19.289191,-99.222335
19.291926,-99.222139
19.292415,-99.230697
19.290243,-99.230027
19.288272,-99.22987
19.289834,-99.232846
19.289973,-99.228614
19.289178,-99.223456
19.294154,-99.227192
19.289722,-99.233826
19.368229,-99.108937
19.364525,-99.108485
19.36656,-99.110172
19.365032,-99.109177
19.36623,-99.108117
19.36601,-99.109054
19.364731,-99.109684
19.366493,-99.111152
19.364739,-99.106954
19.364637,-99.109023
19.36445,-99.108154
19.365143,-99.112116
19.364712,-99.108662
19.304333,-99.223266
19.294141,-99.229301
19.304425,-99.233588
19.307366,-99.223238
19.349075,-99.162903
19.348706,-99.162457
19.344178,-99.162765
19.344161,-99.158735
19.348415,-99.163295
19.348864,-99.163866
19.347067,-99.158952
19.345859,-99.163453
19.346565,-99.167426
19.349122,-99.164349
19.348638,-99.161433
19.345684,-99.158247
19.348089,-99.158374
19.345431,-99.157931
19.346427,-99.158913
19.348943,-99.16211
19.343648,-99.156314
19.346179,-99.163792
19.34079,-99.151002
19.344421,-99.163858
19.346127,-99.158028
19.347371,-99.163006
19.346235,-99.158606
19.347875,-99.164707
19.343289,-99.151518
19.343918,-99.163041
19.348909,-99.161098
19.344699,-99.164644
19.346707,-99.163804
19.344685,-99.163125
19.346592,-99.164836
19.310302,-99.223231
19.308477,-99.223301
19.364996,-99.123588
19.363146,-99.12473
19.36244,-99.142129
19.36589,-99.106787
19.36547,-99.105996
19.365178,-99.10663
19.366391,-99.139119
19.364545,-99.106637
19.363185,-99.126211
19.366248,-99.125153
19.365782,-99.129316
19.366688,-99.13774
19.36593,-99.127573
19.37224,-99.132076
19.36574,-99.139467
19.367058,-99.134134
19.367131,-99.133819
19.372787,-99.131988
19.371353,-99.129733
19.367906,-99.133802
19.364725,-99.125142
19.364339,-99.123542
19.37232,-99.133295
19.365068,-99.139876
19.367694,-99.124857
19.363303,-99.127703
19.366988,-99.134859
19.365391,-99.130081
19.367116,-99.137397
19.36563,-99.138078
19.368534,-99.127614
19.364569,-99.129402
19.363597,-99.125273
19.365602,-99.135984
19.370823,-99.128427
19.366806,-99.133013
19.364197,-99.138421
19.36601,-99.125285
19.363785,-99.140257
19.372635,-99.129481
19.365119,-99.133659
19.364449,-99.133217
19.362625,-99.138398
19.371589,-99.134504
19.366798,-99.124099
19.368153,-99.137532
19.362782,-99.141357
19.36722,-99.134049
19.364506,-99.140445
19.417714,-98.98471
19.310247,-99.227195
19.371143,-99.102274
19.369351,-99.101472
19.368406,-99.103616
19.369667,-99.103202
19.643471,-99.192448
19.644206,-99.192537
19.650929,-99.196457
19.644601,-99.1981
19.334678,-99.028232
19.335828,-99.028284
19.344034,-99.025833
19.375773,-99.101383
19.37588,-99.103861
19.374342,-99.102501
19.37514,-99.102436
19.374316,-99.101586
19.434888,-99.202023
19.436301,-99.203855
19.440689,-99.207071
19.437285,-99.209759
19.432117,-99.209956
19.435973,-99.20721
19.431544,-99.202063
19.429582,-99.211323
19.441383,-99.203538
19.43208,-99.204382
19.431517,-99.201588
19.436024,-99.20445
19.433059,-99.207341
19.43443,-99.20716
19.43264,-99.208936
19.439311,-99.20179
19.431896,-99.20554
19.438066,-99.20808
19.433004,-99.209997
19.436756,-99.207533
19.433618,-99.208766
19.438282,-99.203962
19.430051,-99.206864
19.439324,-99.202428
19.434368,-99.208734
19.436058,-99.205455
19.433346,-99.207788
19.43739,-99.206932
19.433933,-99.208596
19.436662,-99.202285
19.441043,-99.204368
19.438856,-99.203261
19.432799,-99.209784
19.441021,-99.204832
19.439681,-99.205247
19.432251,-99.206939
19.430208,-99.207421
19.440791,-99.212641
19.435877,-99.201499
19.430784,-99.205394
19.431067,-99.208042
19.437393,-99.205351
19.434155,-99.201803
19.438786,-99.206467
19.437545,-99.20463
19.437998,-99.20107
19.438637,-99.205607
19.435364,-99.210257
19.433256,-99.21015
19.439869,-99.20344
19.438454,-99.207521
19.437158,-99.210653
19.43817,-99.202185
19.429922,-99.212816
19.440368,-99.206129
19.436465,-99.206867
19.440251,-99.202318
19.430213,-99.202304
19.437845,-99.211645
19.433074,-99.208585
19.434143,-99.208144
19.43256,-99.207746
19.429951,-99.20337
19.430097,-99.211435
19.436692,-99.204699
19.436248,-99.212681
19.432253,-99.206309
19.439673,-99.207763
19.429869,-99.204775
19.441514,-99.201011
19.434838,-99.202448
19.440771,-99.203472
19.437271,-99.211655
19.439308,-99.204076
19.439318,-99.201343
19.440032,-99.20508
19.433381,-99.201984
19.438628,-99.202402
19.440616,-99.204331
19.297618,-99.212519
19.307547,-99.216311
19.310828,-99.218567
19.298054,-99.213889
19.31079,-99.21945
19.306759,-99.215505
19.306384,-99.218254
19.29394,-99.215945
19.298555,-99.212282
19.440502,-99.21543
19.440486,-99.21602
19.440932,-99.217198
19.442397,-99.210831
19.438984,-99.210759
19.438641,-99.211756
19.443258,-99.208607
19.443816,-99.208001
19.44333,-99.209665
19.439991,-99.2111
19.442567,-99.210603
19.438477,-99.210591
19.436459,-98.997999
19.418518,-98.945842
19.4167,-98.946535
19.418414,-98.945648
19.418777,-98.94468
19.418422,-98.94403
19.615489,-99.14303
19.618915,-99.139885
19.617891,-99.14103
19.617147,-99.14004
19.350961,-99.147867
19.350455,-99.145954
19.350335,-99.147469
19.350416,-99.14783
19.351529,-99.14927
19.35143,-99.150136
19.351749,-99.151051
19.352904,-99.148854
19.352926,-99.149431
19.369911,-99.141306
19.367885,-99.140485
19.364537,-99.143419
19.370743,-99.141203
19.365482,-99.141034
19.363,-99.144157
19.619247,-99.127693
19.619448,-99.128126
19.618823,-99.120776
19.620993,-99.13137
19.347097,-99.154303
19.351098,-99.15497
19.348667,-99.153882
19.352672,-99.152904
19.350645,-99.156169
19.35547,-99.152603
19.353219,-99.152013
19.349063,-99.152707
19.354622,-99.153882
19.350424,-99.156596
19.355337,-99.151803
19.351781,-99.153832
19.344956,-99.154683
19.350092,-99.147256
19.3514,-99.151805
19.352019,-99.151354
19.352997,-99.151535
19.343288,-99.150465
19.350822,-99.154587
19.349651,-99.156099
19.351268,-99.153589
19.349218,-99.152805
19.348875,-99.153931
19.344458,-99.150789
19.352225,-99.156638
19.350101,-99.146926
19.350669,-99.152276
19.295785,-98.942946
19.341546,-99.148366
19.418379,-99.101848
19.424227,-99.101534
19.431849,-99.102023
19.420654,-99.107203
19.413406,-99.108871
19.417203,-99.10216
19.414835,-99.104201
19.413471,-99.109595
19.417651,-99.108617
19.432173,-99.101895
19.340903,-99.147898
19.338484,-99.147116
19.338867,-99.146466
19.777136,-99.213649
19.776586,-99.227309
19.428971,-99.106166
19.438454,-99.222708
19.438591,-99.221679
19.435862,-99.220512
19.436418,-99.220533
19.433851,-99.222955
19.437611,-99.22073
19.435772,-99.221605
19.43717,-99.221217
19.548826,-99.042584
19.545544,-99.037434
19.546266,-99.035791
19.545167,-99.036353
19.546643,-99.039644
19.547047,-99.042602
19.546854,-99.035074
19.368534,-99.137416
19.372706,-99.145346
19.444373,-99.211506
19.448946,-99.210479
19.45233,-99.209378
19.45209,-99.210416
19.450025,-99.205104
19.444523,-99.209789
19.449168,-99.207622
19.369546,-99.14365
19.44886,-99.205894
19.450471,-99.207008
19.450166,-99.207253
19.449613,-99.207986
19.370859,-99.137108
19.447924,-99.204943
19.370669,-99.135894
19.450296,-99.207496
19.449413,-99.208023
19.45001,-99.206995
19.450134,-99.209876
19.450931,-99.209096
19.45152,-99.209314
19.452013,-99.210974
19.449918,-99.205497
19.447836,-99.208539
19.451935,-99.208419
19.368937,-99.13969
19.450578,-99.209728
19.45148,-99.211103
19.447985,-99.205573
19.452437,-99.209891
19.448777,-99.207016
19.451295,-99.210434
19.370739,-99.144176
19.449887,-99.206257
19.447776,-99.206166
19.444585,-99.210713
19.451753,-99.20917
19.45166,-99.211632
19.451577,-99.207557
19.449501,-99.206917
19.452589,-99.210755
19.451276,-99.209255
19.452538,-99.21024
19.448328,-99.20504
19.444659,-99.210481
19.448987,-99.20622
19.451801,-99.207694
19.452558,-99.208671
19.451109,-99.208266
19.451454,-99.211962
19.449802,-99.208832
19.369773,-99.139305
19.371524,-99.135768
19.377893,-99.13511
19.378311,-99.135191
19.377418,-99.135409
19.374291,-99.136206
19.375922,-99.13559
19.37354,-99.13513
19.379634,-99.136749
19.379921,-99.134856
19.375706,-99.135829
19.496081,-99.133053
19.493619,-99.123708
19.495666,-99.134352
19.511605,-99.12597
19.500992,-99.133836
19.493081,-99.127254
19.510086,-99.12897
19.496249,-99.134421
19.498417,-99.124125
